2023-04-04,194420.34899300,203161.43101300,193507.58244300,200848.37319100,622208.64110000,622208.64110000
2023-04-03,192702.20019300,197586.03815700,189293.82251100,194420.34899300,628503.66190000,628503.66190000
2023-04-02,195525.33344000,195955.94448300,190252.76431000,192702.20019300,322122.93850000,322122.93850000
2023-04-01,195602.65013600,197891.00956900,194130.41138300,195524.25959700,272904.96740000,272904.96740000
2023-03-31,192604.48048000,198368.86970400,190919.62081300,195602.65013600,554525.47620000,554525.47620000
2023-03-30,192546.49295800,196479.97986700,189318.52090000,192605.55432300,579690.03940000,579690.03940000
2023-03-29,190392.36390000,196297.42655700,190336.52406400,192547.56680100,536865.59720000,536865.59720000
2023-03-28,184186.62520300,192833.20903900,182674.65425900,190391.29005700,536511.39730000,536511.39730000
2023-03-27,190486.86208400,191195.59846400,181063.88975900,184187.69904600,570563.50230000,570563.50230000
2023-03-26,187050.56448400,193399.12430000,186774.58683300,190486.86208400,354933.23720000,354933.23720000
2023-03-25,187876.34975100,189343.21928900,183958.97048700,187050.56448400,355679.37430000,355679.37430000
2023-03-24,194771.49565400,195330.96785700,185388.25552000,187876.34975100,564770.14170000,564770.14170000
2023-03-23,186240.88686200,199429.82658800,185705.03920500,194772.56949700,732061.10300000,732061.10300000
2023-03-22,193423.82268900,195437.27831400,183640.03911600,186239.81301900,891287.60090000,891287.60090000
2023-03-21,186072.29351100,197050.19050000,184379.91694300,193423.82268900,742348.49990000,742348.49990000
2023-03-20,191216.00148100,193619.26211500,184915.76460000,186073.36735400,682848.12480000,682848.12480000
2023-03-19,188871.80221200,197733.15464800,188773.00865600,191217.07532400,541131.89080000,541131.89080000
2023-03-18,192138.43261800,197694.49630000,187650.84272100,188871.80221200,711614.73100000,711614.73100000
2023-03-17,179732.32443900,193291.74000000,178542.50639500,192139.50646100,907528.28250000,907528.28250000
2023-03-16,177178.72578500,181631.95270600,175270.50677400,179732.32443900,627985.61190000,627985.61190000
2023-03-15,182489.95326300,184368.10467000,172996.10730000,177179.79962800,963142.48330000,963142.48330000
2023-03-14,179701.18299200,191146.20168600,177746.78873200,182488.87942000,1283321.23550000,1283321.23550000
2023-03-13,169702.63081900,181854.23820700,168056.42950000,179702.25683500,1228063.60530000,1228063.60530000
2023-03-12,158062.17269900,171190.97721700,155524.68169000,169702.63081900,1002355.09290000,1002355.09290000
2023-03-11,153176.18704900,158721.51230100,151240.04812000,158066.46807100,1374859.62010000,1374859.62010000
2023-03-10,154345.60207600,154572.18294900,146943.60227700,153177.26089200,960262.45090000,960262.45090000
2023-03-09,164553.55363400,166064.45073500,151197.09440000,154345.60207600,718485.13640000,718485.13640000
2023-03-08,167728.90738500,168688.92302700,163611.79332300,164553.55363400,460101.76580000,460101.76580000
2023-03-07,168146.63231200,170149.34950700,164957.31860200,167729.98122800,437947.90320000,437947.90320000
2023-03-06,168010.25425100,170041.96520700,166922.45129200,168146.63231200,307709.30110000,307709.30110000
2023-03-05,168243.27818200,170608.95431100,166773.18711500,168011.32809400,299240.74150000,299240.74150000
2023-03-04,168534.28963500,169401.95477900,166351.16681600,168242.20433900,237640.26060000,237640.26060000
2023-03-03,176954.29259800,177103.55677500,165843.23907700,168534.28963500,742816.59760000,742816.59760000
2023-03-02,178819.55788900,180175.82159800,173874.51087400,176954.29259800,423023.80820000,423023.80820000
2023-03-01,172377.57373200,179301.71339600,171277.95850000,178818.48404600,474456.82350000,474456.82350000
